sep=;
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"IRPA";"1";"10 Hour Shift";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"OIDP";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
"Begin April 29, 2021";"2021-04-29T04:00:00.000000Z";"56";"3";"DET";"1";"";"";"";"";""
